ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2024,11590,동작구,10800,대방동,1,대지,0403,0016,골든노블레스,2024-01-03,25750,18.01,0.0,11.0,,,2023,아파트,직거래,
2024,11500,강서구,10300,화곡동,1,대지,0024,0338,진솔빌라트,2024-01-03,26000,43.67,26.96,6.0,,,2015,연립다세대,직거래,
2024,11500,강서구,10300,화곡동,1,대지,1111,0003,경동엠파이어스테이트,2024-01-03,11500,18.61,28.73,11.0,,,2012,오피스텔,직거래,
2024,11590,동작구,10800,대방동,1,대지,0403,0016,골든노블레스,2024-01-03,25750,18.01,0.0,12.0,,,2023,아파트,직거래,
2024,11590,동작구,10800,대방동,1,대지,0403,0016,골든노블레스,2024-01-03,25750,18.01,0.0,13.0,,,2023,아파트,직거래,
2024,11380,은평구,10400,갈현동,1,대지,0472,0006,경인에버빌(472-6),2024-01-03,14200,29.86,18.52,4.0,,,2015,연립다세대,직거래,
2024,11590,동작구,10800,대방동,1,대지,0403,0016,골든노블레스,2024-01-03,24750,18.01,0.0,3.0,,,2023,아파트,직거래,
2024,11380,은평구,10600,대조동,1,대지,0179,0047,파라곤하임,2024-01-03,25300,58.41,70.37,2.0,,,2015,오피스텔,직거래,
2024,11590,동작구,10800,대방동,1,대지,0403,0016,골든노블레스,2024-01-03,24950,18.01,0.0,4.0,,,2023,아파트,직거래,
2024,11590,동작구,10800,대방동,1,대지,0403,0016,골든노블레스,2024-01-03,24750,18.01,0.0,3.0,,,2023,아파트,직거래,
2024,11590,동작구,10800,대방동,1,대지,0403,0016,골든노블레스,2024-01-03,25750,18.01,0.0,9.0,,,2023,아파트,직거래,
2024,11590,동작구,10800,대방동,1,대지,0403,0016,골든노블레스,2024-01-03,25750,18.01,0.0,7.0,,,2023,아파트,직거래,
2024,11590,동작구,10800,대방동,1,대지,0403,0016,골든노블레스,2024-01-03,24950,18.01,0.0,4.0,,,2023,아파트,직거래,
2024,11590,동작구,10800,대방동,1,대지,0403,0016,골든노블레스,2024-01-03,25250,18.01,0.0,5.0,,,2023,아파트,직거래,
2024,11530,구로구,10800,오류동,1,대지,0006,0217,대흥아트빌,2024-01-03,24900,53.38,30.49,2.0,,20240103,2013,연립다세대,중개거래,서울 구로구
2024,11590,동작구,10800,대방동,1,대지,0403,0016,골든노블레스,2024-01-03,25750,18.01,0.0,8.0,,,2023,아파트,직거래,
2024,11590,동작구,10800,대방동,1,대지,0403,0016,골든노블레스,2024-01-03,25750,18.01,0.0,9.0,,,2023,아파트,직거래,
2024,11590,동작구,10800,대방동,1,대지,0403,0016,골든노블레스,2024-01-03,25250,18.01,0.0,5.0,,,2023,아파트,직거래,
2024,11620,관악구,10200,신림동,1,대지,1425,0004,코스모그린,2024-01-03,11000,12.21,0.0,5.0,,,2012,아파트,직거래,
2024,11530,구로구,10800,오류동,1,대지,0006,0217,대흥아트빌,2024-01-03,24900,53.38,30.49,2.0,,,2013,연립다세대,중개거래,서울 구로구
2024,11590,동작구,10800,대방동,1,대지,0403,0016,골든노블레스,2024-01-03,25450,18.01,0.0,6.0,,,2023,아파트,직거래,
2024,11590,동작구,10800,대방동,1,대지,0403,0016,골든노블레스,2024-01-03,25750,18.01,0.0,11.0,,,2023,아파트,직거래,
2024,11590,동작구,10800,대방동,1,대지,0403,0016,골든노블레스,2024-01-03,25750,18.01,0.0,10.0,,,2023,아파트,직거래,
2024,11620,관악구,10200,신림동,1,대지,0610,0403,그린맨션,2024-01-03,27300,49.96,41.38,2.0,,,2013,연립다세대,직거래,
2024,11740,강동구,10900,천호동,1,대지,0043,0023,천호삼성베스트빌,2024-01-03,37000,41.05,24.79,3.0,,,2015,연립다세대,중개거래,서울 강동구
2024,11590,동작구,10800,대방동,1,대지,0403,0016,골든노블레스,2024-01-03,25750,18.01,0.0,10.0,,,2023,아파트,직거래,
2024,11470,양천구,10200,목동,1,대지,0231,0073,지반스위트빌,2024-01-02,7000,41.21,20.85,2.0,,,2004,연립다세대,직거래,
2024,11380,은평구,10800,역촌동,1,대지,0079,0006,서흥하이빌(79-6),2024-01-02,27000,42.53,29.42,5.0,,,2017,연립다세대,직거래,
2024,11590,동작구,10800,대방동,1,대지,0391,0071,다인캐슬3차,2024-01-02,34000,27.23,17.2,2.0,,,2021,연립다세대,직거래,
2024,11380,은평구,10300,불광동,1,대지,0217,0005,남경샤인빌,2024-01-02,18000,40.57,21.78,-1.0,,,2002,연립다세대,중개거래,서울 은평구
2024,11740,강동구,10200,고덕동,1,대지,0289,0000,파크빌,2024-01-02,43000,30.73,20.55,3.0,,,2022,연립다세대,중개거래,서울 강동구
2024,11470,양천구,10300,신월동,1,대지,0233,0015,SK그랑빌(233-15),2024-01-02,19500,45.07,25.24,3.0,,,2012,연립다세대,직거래,
2024,11290,성북구,13300,정릉동,1,대지,0800,0048,태솔에버빌(800-48),2024-01-02,25100,73.46,41.35,4.0,,,2008,연립다세대,중개거래,서울 은평구
2024,11500,강서구,10500,마곡동,1,대지,0776,0002,마곡센트럴대방디엠시티오피스텔,2024-01-02,17700,24.02,34.5,4.0,,,2017,오피스텔,중개거래,서울 강서구
2024,11215,광진구,10900,군자동,1,대지,0149,0009,상헌빌라,2024-01-02,35000,64.62,35.68,1.0,,,1997,연립다세대,중개거래,서울 광진구
2024,11530,구로구,10200,구로동,1,대지,0186,0017,하나가드리움,2024-01-02,12800,25.92,40.58,7.0,,,2002,오피스텔,중개거래,"서울 구로구, 인천 서구"
2024,11410,서대문구,11800,홍은동,1,대지,0454,0000,극동,2024-01-02,50500,84.92,0.0,9.0,,,1995,아파트,중개거래,서울 서대문구
2024,11380,은평구,10500,구산동,1,대지,0009,0024,"보성리엔빌(C,D동)",2024-01-02,35000,59.46,35.43,2.0,,,2019,연립다세대,직거래,
2024,11545,금천구,10300,시흥동,1,대지,1010,0000,벽산,2024-01-02,37800,59.94,0.0,7.0,,,2000,아파트,중개거래,서울 금천구
2024,11710,송파구,10700,가락동,1,대지,0079,0007,(79-7),2024-01-02,11000,29.52,39.63,10.0,,,1990,오피스텔,중개거래,서울 송파구
2024,11710,송파구,11100,방이동,1,대지,0050,0003,잠실 리버리치,2024-01-02,72239,42.09,59.07,8.0,,,2023,오피스텔,직거래,
2024,11740,강동구,10800,성내동,1,대지,0164,0001,씨제이나인,2024-01-02,69300,83.59,0.0,9.0,,,2006,아파트,직거래,
2024,11590,동작구,10200,상도동,1,대지,0299,0143,니시온빌,2024-01-02,41000,83.49,49.0,1.0,,,2002,연립다세대,중개거래,서울 동작구
2024,11680,강남구,10100,역삼동,1,대지,0735,0017,역삼 푸르지오 시티,2024-01-02,38700,31.94,31.94,8.0,,,2016,오피스텔,중개거래,서울 강남구
2024,11215,광진구,10500,자양동,1,대지,0635,0009,(635-9),2024-01-01,19000,50.76,39.0,-1.0,,,1987,연립다세대,직거래,
2024,11590,동작구,10200,상도동,1,대지,0903,0000,e편한세상상도노빌리티,2023-12-31,147500,84.97,0.0,15.0,,,2018,아파트,중개거래,서울 동작구
2024,11590,동작구,10200,상도동,1,대지,0299,0184,반석빌라,2023-12-31,27000,47.54,28.85,1.0,,,1991,연립다세대,직거래,
2024,11470,양천구,10300,신월동,1,대지,0509,0015,남정빌라,2023-12-31,5800,32.86,15.01,-1.0,,,1993,연립다세대,중개거래,서울 양천구
2023,11440,마포구,12500,성산동,1,대지,0606,0006,혜원빌리지,2023-12-31,53000,75.75,45.26,3.0,,,1993,연립다세대,중개거래,서울 마포구
2024,11320,도봉구,10600,방학동,1,대지,0632,0000,예지팰리스84차,2023-12-31,26500,48.55,40.64,6.0,,,2016,연립다세대,중개거래,서울 도봉구
2024,11290,성북구,10300,돈암동,1,대지,0636,0000,이수브라운스톤돈암,2023-12-30,88000,84.97,0.0,4.0,,,2004,아파트,중개거래,서울 성북구
2024,11500,강서구,10400,가양동,1,대지,1461,0000,가양2단지(성지),2023-12-30,59900,39.6,0.0,10.0,,,1992,아파트,중개거래,서울 강서구
2024,11110,종로구,18200,구기동,1,대지,0110,0001,요진오피스텔쉐레이,2023-12-30,13500,31.73,42.31,5.0,,,1989,오피스텔,중개거래,서울 종로구
2024,11320,도봉구,10500,쌍문동,1,대지,0019,0020,동일씨티빌,2023-12-30,32500,77.85,0.0,5.0,,,2004,아파트,중개거래,서울 도봉구
2023,11440,마포구,12600,중동,1,대지,0040,0012,현대,2023-12-30,58000,59.54,0.0,1.0,,,2000,아파트,중개거래,서울 마포구
2024,11230,동대문구,10500,답십리동,1,대지,0111,0000,답십리대우,2023-12-30,97000,114.94,0.0,11.0,,,2002,아파트,중개거래,서울 동대문구
2024,11350,노원구,10300,공릉동,1,대지,0743,0000,공릉동한보에센시티아파트,2023-12-30,49700,59.4,0.0,16.0,,,2000,아파트,중개거래,서울 노원구
2024,11230,동대문구,10900,휘경동,1,대지,0336,0032,캠퍼스드림오피스텔,2023-12-30,18700,21.29,30.78,3.0,,,2020,오피스텔,중개거래,서울 동대문구
2023,11500,강서구,10300,화곡동,1,대지,1081,0006,드림파크빌,2023-12-30,24000,58.26,33.28,5.0,,,2011,연립다세대,중개거래,서울 강서구
2024,11230,동대문구,11000,이문동,1,대지,0064,0000,쌍용,2023-12-30,63000,59.99,0.0,21.0,,,2000,아파트,중개거래,서울 동대문구
2024,11305,강북구,10300,수유동,1,대지,0516,0112,해청빌라(5),2023-12-30,12800,30.24,34.5,2.0,,,1986,연립다세대,중개거래,서울 강북구
2024,11590,동작구,10200,상도동,1,대지,0001,0014,현대드림맨션,2023-12-30,51000,56.56,33.83,4.0,,,2016,연립다세대,중개거래,서울 동작구
2024,11260,중랑구,10600,신내동,1,대지,0785,0000,건영2차,2023-12-30,57500,74.25,0.0,2.0,,,1996,아파트,중개거래,서울 중랑구
2024,11470,양천구,10300,신월동,1,대지,0087,0007,SK바움빌,2023-12-30,17000,26.14,15.75,6.0,,,2017,연립다세대,중개거래,서울 강서구
2024,11230,동대문구,10200,용두동,1,대지,0112,0008,한양아이클래스,2023-12-30,10000,14.19,0.0,3.0,,,2014,아파트,중개거래,서울 동대문구
2024,11140,중구,13400,인현동2가,1,대지,0192,0030,인현상가(신성아파트),2023-12-30,34000,52.1,0.0,6.0,,,1968,아파트,중개거래,서울 중구
2024,11590,동작구,10900,신대방동,1,대지,0698,0000,신라스테이해링턴타워,2023-12-30,15000,20.34,31.06,5.0,,,2015,오피스텔,중개거래,서울 동작구
2024,11380,은평구,10600,대조동,1,대지,0192,0042,한빛그랑빌D동,2023-12-30,33500,63.09,29.91,1.0,,,2002,연립다세대,중개거래,서울 은평구
2024,11545,금천구,10300,시흥동,1,대지,0384,0012,남서울건영2,2023-12-30,47200,61.14,0.0,3.0,,,1989,아파트,중개거래,서울 금천구
2024,11440,마포구,12300,망원동,1,대지,0384,0036,금성빌라,2023-12-30,37000,46.66,26.89,1.0,,,1994,연립다세대,중개거래,서울 마포구
2024,11620,관악구,10200,신림동,1,대지,0646,0213,(646-213),2023-12-29,25000,42.15,46.0,1.0,,,1980,연립다세대,직거래,
2023,11260,중랑구,10200,상봉동,1,대지,0087,0007,상봉팰리스,2023-12-29,25500,31.41,9.93,9.0,,,2018,연립다세대,중개거래,서울 중랑구
2023,11740,강동구,10800,성내동,,,,,,2023-12-29,80000,202.5,132.0,0.0,,,1989,단독다가구,직거래,
2024,11545,금천구,10300,시흥동,1,대지,1026,0000,남서울힐스테이트,2023-12-29,70000,59.82,0.0,2.0,,,2014,아파트,중개거래,서울 금천구
2023,11560,영등포구,11000,여의도동,1,대지,0047,0000,여의도자이,2023-12-29,392000,210.38,0.0,21.0,,,2008,아파트,중개거래,서울 영등포구
2023,11500,강서구,10900,방화동,1,대지,0612,0000,마곡킹덤펜타리움,2023-12-29,28000,23.53,7.94,10.0,,,2021,연립다세대,중개거래,서울 강서구
2023,11500,강서구,10300,화곡동,1,대지,0151,0008,힐타운(151-8),2023-12-29,18000,46.25,22.82,3.0,,,2002,연립다세대,중개거래,서울 강서구
2024,11410,서대문구,11700,연희동,1,대지,0739,0000,대우푸르지오,2023-12-29,75500,59.58,0.0,10.0,,,2002,아파트,중개거래,서울 서대문구
2023,11590,동작구,10200,상도동,1,대지,0299,0174,한마음빌,2023-12-29,20500,46.75,24.26,4.0,,,2002,연립다세대,중개거래,서울 동작구
2024,11215,광진구,10400,광장동,1,대지,0453,0001,삼성광장2,2023-12-29,85000,58.62,0.0,13.0,,,1989,아파트,중개거래,서울 성북구
2024,11710,송파구,10700,가락동,1,대지,0099,0003,제일오피스텔,2023-12-29,18900,30.06,41.71,8.0,,,1992,오피스텔,중개거래,서울 송파구
2024,11200,성동구,10200,하왕십리동,1,대지,1066,0000,텐즈힐(1단지),2023-12-29,149000,84.88,0.0,9.0,,,2015,아파트,중개거래,"서울 서대문구, 서울 성동구"
2023,11200,성동구,12200,용답동,1,대지,0235,0004,퀀텀뷰,2023-12-29,29100,19.55,30.5,14.0,,,2023,오피스텔,직거래,
2023,11650,서초구,10100,방배동,1,대지,0870,0031,방배블루힐,2023-12-29,34000,33.63,20.55,4.0,,,2012,연립다세대,중개거래,서울 서초구
2023,11305,강북구,10400,우이동,1,대지,0154,0023,상록수빌23,2023-12-29,8500,23.94,17.6,1.0,,,2011,연립다세대,중개거래,서울 성북구
2024,11440,마포구,10200,공덕동,1,대지,0371,0000,공덕1삼성래미안,2023-12-29,130000,84.94,0.0,21.0,,,1999,아파트,중개거래,서울 마포구
2024,11560,영등포구,12700,양평동3가,1,대지,0016,0000,양평동우림 이 비지센타,2023-12-29,23500,44.23,60.56,13.0,,,2003,오피스텔,중개거래,서울 영등포구
2023,11200,성동구,12200,용답동,1,대지,0235,0004,퀀텀뷰,2023-12-29,29100,19.55,30.5,18.0,,,2023,오피스텔,직거래,
2023,11620,관악구,10200,신림동,1,대지,0685,0175,중앙타운D동,2023-12-29,14700,30.33,19.38,3.0,,,1997,연립다세대,중개거래,서울 관악구
2024,11290,성북구,10300,돈암동,1,대지,0609,0001,한진(609-1),2023-12-29,53000,59.58,0.0,20.0,,,1998,아파트,중개거래,서울 성북구
2023,11200,성동구,12200,용답동,1,대지,0235,0004,퀀텀뷰,2023-12-29,28300,19.55,30.5,6.0,,,2023,오피스텔,직거래,
2023,11200,성동구,12200,용답동,1,대지,0235,0004,퀀텀뷰,2023-12-29,43300,30.91,51.47,18.0,,,2023,오피스텔,직거래,
2023,11500,강서구,10100,염창동,1,대지,0253,0007,링크253,2023-12-29,40000,40.74,19.21,3.0,,,2017,연립다세대,중개거래,서울 강서구
2024,11500,강서구,10300,화곡동,1,대지,1088,0004,동도파크뷰(1088-4),2023-12-29,20000,33.14,19.89,4.0,,,2011,연립다세대,중개거래,서울 강서구
2024,11590,동작구,10200,상도동,1,대지,0415,0000,중앙하이츠빌,2023-12-29,84100,59.94,0.0,4.0,,,2003,아파트,중개거래,서울 동작구
2023,11200,성동구,12200,용답동,1,대지,0235,0004,퀀텀뷰,2023-12-29,43300,30.91,48.23,16.0,,,2023,오피스텔,직거래,
2023,11200,성동구,12200,용답동,1,대지,0235,0004,퀀텀뷰,2023-12-29,29100,19.55,30.5,13.0,,,2023,오피스텔,직거래,
2024,11500,강서구,10300,화곡동,1,대지,1088,0004,동도파크뷰(1088-4),2023-12-29,20000,33.14,19.89,4.0,,,2011,연립다세대,중개거래,서울 강서구
2023,11110,종로구,15300,돈의동,,,,,,2023-12-29,12972,13.22,13.2,0.0,,,1970,단독다가구,직거래,
2024,11380,은평구,10700,응암동,1,대지,0577,0075,동명하이츠빌라(577-75),2023-12-29,18800,30.54,14.29,1.0,,,1993,연립다세대,중개거래,"서울 마포구, 서울 은평구"
2023,11305,강북구,10100,미아동,1,대지,0705,0001,한화 포레나 미아,2023-12-29,113971,84.87,0.0,6.0,분양권,,0,아파트,중개거래,서울 강북구
2023,11620,관악구,10200,신림동,1,대지,1695,0000,동부,2023-12-29,37600,50.57,0.0,10.0,,,1993,아파트,직거래,
2023,11200,성동구,12200,용답동,1,대지,0235,0004,퀀텀뷰,2023-12-29,28300,19.55,30.5,5.0,,,2023,오피스텔,직거래,
2023,11560,영등포구,13300,대림동,1,대지,0946,0001,대림현대,2023-12-29,57900,59.76,0.0,4.0,,,1999,아파트,중개거래,서울 영등포구
2023,11350,노원구,10500,상계동,1,대지,0706,0002,노원역 보미더클래스 오피스텔,2023-12-29,18000,18.96,28.51,16.0,,,2023,오피스텔,직거래,
2024,11530,구로구,10800,오류동,1,대지,0009,0231,오류동삼전솔하임,2023-12-29,13500,15.94,0.0,6.0,,,2020,아파트,직거래,
2023,11200,성동구,12200,용답동,1,대지,0235,0004,퀀텀뷰,2023-12-29,28300,19.55,30.5,6.0,,,2023,오피스텔,직거래,
2023,11530,구로구,10800,오류동,1,대지,0009,0231,오류동 삼전솔하임,2023-12-29,23900,40.09,58.89,15.0,,,2020,오피스텔,중개거래,서울 구로구
2023,11305,강북구,10100,미아동,,,,,,2023-12-29,53400,123.78,43.0,0.0,,,1971,단독다가구,중개거래,서울 강북구
2024,11500,강서구,10300,화곡동,1,대지,0917,0002,하이트맨션(917-2),2023-12-29,23000,48.99,24.67,3.0,,,2001,연립다세대,직거래,
2024,11710,송파구,10700,가락동,1,대지,0913,0000,헬리오시티,2023-12-29,286000,130.06,0.0,22.0,,,2018,아파트,중개거래,서울 송파구
2024,11560,영등포구,12300,문래동5가,1,대지,0002,0000,대륭오피스텔,2023-12-29,12000,31.96,47.54,8.0,,,1992,오피스텔,중개거래,서울 영등포구
2023,11545,금천구,10200,독산동,1,대지,1093,0004,한신아파트,2023-12-29,59800,89.46,0.0,5.0,,,1991,아파트,중개거래,서울 금천구
2024,11590,동작구,10700,사당동,1,대지,0280,0001,엘파라시오8차,2023-12-29,32800,38.57,27.52,3.0,,,2017,연립다세대,중개거래,서울 동작구
2024,11230,동대문구,10800,회기동,1,대지,0346,0018,베라체캠퍼스,2023-12-29,23900,24.01,0.0,14.0,,,2013,아파트,중개거래,서울 동대문구
2023,11200,성동구,12200,용답동,1,대지,0235,0004,퀀텀뷰,2023-12-29,28800,19.55,30.5,7.0,,,2023,오피스텔,직거래,
2024,11320,도봉구,10800,도봉동,,,,,,2023-12-29,130000,297.43,198.4,0.0,,,2016,단독다가구,중개거래,서울 도봉구
2023,11740,강동구,10800,성내동,1,대지,0436,0005,한솔빌라트,2023-12-29,25800,61.11,37.33,3.0,,,2002,연립다세대,중개거래,서울 강동구
2024,11305,강북구,10100,미아동,1,대지,1363,0000,수유지웰에스테이트,2023-12-29,9200,15.89,13.04,3.0,,,2015,연립다세대,중개거래,서울 강북구
2024,11545,금천구,10300,시흥동,1,대지,0867,0021,월든메르디앙빌3,2023-12-29,14000,39.39,17.34,5.0,,,2009,연립다세대,직거래,
2024,11560,영등포구,10200,영등포동1가,1,대지,0094,0002,여의도더리브스타일,2023-12-29,19000,14.84,0.0,12.0,,,2020,아파트,직거래,
2023,11710,송파구,11400,마천동,1,대지,0013,0006,부성빌라,2023-12-28,15300,31.01,13.5,3.0,,,1997,연립다세대,중개거래,서울 송파구
2023,11500,강서구,10300,화곡동,1,대지,0832,0021,경희하우스,2023-12-28,20000,25.93,17.57,6.0,,,2017,연립다세대,직거래,
2023,11380,은평구,10100,수색동,1,대지,0417,0000,DMC롯데캐슬더퍼스트,2023-12-28,59290,59.96,0.0,1.0,,,2021,아파트,직거래,
2023,11500,강서구,10300,화곡동,1,대지,0918,0015,(918-15),2023-12-28,10900,34.79,43.56,5.0,,,1997,오피스텔,중개거래,서울 강서구
2024,11740,강동구,10800,성내동,1,대지,0428,0002,파크프라자,2023-12-28,63000,77.41,0.0,5.0,,,2003,아파트,중개거래,서울 강남구
2023,11710,송파구,10300,풍납동,1,대지,0252,0002,풍납휴먼빌,2023-12-28,23000,29.02,20.19,3.0,,,2019,연립다세대,직거래,
2023,11710,송파구,10700,가락동,1,대지,0099,0003,제일오피스텔,2023-12-28,18900,30.06,41.71,18.0,,,1992,오피스텔,중개거래,경기 성남분당구
2023,11320,도봉구,10600,방학동,1,대지,0608,0010,더존하우스,2023-12-28,11000,28.9,17.64,4.0,,,2011,연립다세대,직거래,
2023,11380,은평구,10800,역촌동,1,대지,0026,0017,우성하이츠빌라,2023-12-28,20800,42.72,17.7,1.0,,,1993,연립다세대,직거래,
2023,11230,동대문구,10900,휘경동,1,대지,0336,0032,캠퍼스드림오피스텔,2023-12-28,19400,16.04,0.0,10.0,,,2020,아파트,중개거래,서울 동대문구
2023,11710,송파구,10700,가락동,1,대지,0099,0003,제일오피스텔,2023-12-28,18900,30.87,30.87,18.0,,,1992,오피스텔,중개거래,경기 성남분당구
2024,11560,영등포구,10100,영등포동,1,대지,0648,0000,순영웰라이빌,2023-12-28,71000,84.88,0.0,12.0,,,2002,아파트,중개거래,서울 영등포구
2024,11380,은평구,10600,대조동,1,대지,0005,0011,DasHaus,2023-12-28,11800,16.35,0.0,4.0,,,2013,아파트,직거래,
2024,11710,송파구,10300,풍납동,1,대지,0400,0005,연지토성,2023-12-28,60000,101.24,0.0,6.0,,,2000,아파트,중개거래,서울 송파구
2023,11590,동작구,10500,흑석동,1,대지,0340,0000,롯데캐슬에듀포레,2023-12-28,153000,84.99,0.0,10.0,,,2018,아파트,중개거래,서울 동작구
2023,11380,은평구,10200,녹번동,1,대지,0086,0126,예원(86-126),2023-12-28,51000,93.74,0.0,2.0,,,2004,아파트,중개거래,서울 은평구
2023,11500,강서구,10100,염창동,1,대지,0252,0002,제니스알앤씨,2023-12-28,31800,29.0,16.0,6.0,,,2017,연립다세대,직거래,
2023,11620,관악구,10200,신림동,1,대지,0253,0014,(253-14),2023-12-28,6500,31.95,23.92,-1.0,,,1987,연립다세대,직거래,
2023,11590,동작구,10500,흑석동,1,대지,0340,0000,롯데캐슬에듀포레,2023-12-28,135000,59.87,0.0,7.0,,,2018,아파트,중개거래,서울 동작구
2023,11530,구로구,10700,개봉동,1,대지,0480,0000,현대홈타운,2023-12-28,58000,59.49,0.0,6.0,,,2001,아파트,중개거래,"경기 시흥시, 서울 구로구"
2023,11530,구로구,10200,구로동,1,대지,0685,0070,현대연예인,2023-12-28,60000,74.66,0.0,3.0,,,1989,아파트,중개거래,서울 구로구
2023,11620,관악구,10200,신림동,1,대지,0610,0165,2차한마음빌라,2023-12-28,18000,38.35,20.63,1.0,,,1993,연립다세대,직거래,
2024,11320,도봉구,10600,방학동,1,대지,0631,0005,우성2차빌라,2023-12-28,19800,60.78,27.55,1.0,,,1994,연립다세대,중개거래,서울 도봉구
2023,11620,관악구,10200,신림동,1,대지,0095,0091,뷰테라스,2023-12-28,27500,29.87,20.99,2.0,,,2020,연립다세대,직거래,
2023,11620,관악구,10200,신림동,1,대지,0095,0091,뷰테라스,2023-12-28,27500,29.92,21.02,3.0,,,2020,연립다세대,직거래,
2023,11215,광진구,10300,구의동,1,대지,0030,0005,선진빌라(30-5),2023-12-28,16200,39.64,22.48,-1.0,,,1986,연립다세대,중개거래,서울 광진구
2023,11380,은평구,10600,대조동,1,대지,0005,0011,DasHaus,2023-12-28,18000,16.35,0.0,4.0,,20231228,2013,아파트,직거래,
2023,11305,강북구,10100,미아동,1,대지,0811,0000,두산위브트레지움,2023-12-28,84500,84.99,0.0,10.0,,,2011,아파트,직거래,
2023,11500,강서구,10300,화곡동,1,대지,0046,0221,아인스빌(46-221),2023-12-28,20000,34.31,13.22,6.0,,,2013,연립다세대,중개거래,서울 강서구
2024,11500,강서구,10300,화곡동,1,대지,0346,0062,삼성쉐르빌(346-62),2023-12-28,26700,41.13,25.38,6.0,,,2017,연립다세대,직거래,
2023,11620,관악구,10200,신림동,1,대지,0095,0091,뷰테라스,2023-12-28,27500,29.99,21.07,4.0,,,2020,연립다세대,직거래,
2023,11530,구로구,10200,구로동,1,대지,0046,0004,하나세인스톤3차,2023-12-28,13000,25.67,37.48,2.0,,,2011,오피스텔,중개거래,서울 구로구
2024,11230,동대문구,10600,장안동,1,대지,0372,0005,장안 NEW CITY,2023-12-28,9000,22.15,34.25,3.0,,,2012,오피스텔,중개거래,서울 동대문구
2024,11620,관악구,10100,봉천동,1,대지,0869,0006,서울대역 마에스트로,2023-12-28,16000,19.84,30.62,12.0,,,2012,오피스텔,중개거래,서울 관악구
2024,11740,강동구,10100,명일동,1,대지,0359,0000,래미안솔베뉴,2023-12-28,99500,49.62,0.0,25.0,,,2019,아파트,중개거래,서울 강동구
2024,11380,은평구,10600,대조동,,,,,,2023-12-28,55000,109.31,69.0,0.0,,,2006,단독다가구,중개거래,서울 은평구
2023,11470,양천구,10200,목동,1,대지,0772,0011,스카이빌아파트,2023-12-28,59800,84.59,0.0,11.0,,,2002,아파트,직거래,
2023,11440,마포구,11000,노고산동,1,대지,0057,0018,신촌르·메이에르타운(I),2023-12-28,12000,22.79,32.11,8.0,,,1999,오피스텔,중개거래,서울 마포구
2024,11530,구로구,10800,오류동,1,대지,0059,0020,칸타빌레5차,2023-12-28,15100,21.47,30.95,16.0,,,2019,오피스텔,중개거래,서울 구로구
2023,11560,영등포구,12600,양평동2가,1,대지,0043,0011,디에이원파크,2023-12-28,23000,29.56,40.66,13.0,,20231229,2017,오피스텔,직거래,
2024,11500,강서구,10200,등촌동,1,대지,0707,0000,"등촌7,8단지주공아파트",2023-12-28,53000,41.85,0.0,6.0,,,1994,아파트,중개거래,서울 강서구
2024,11500,강서구,10900,방화동,1,대지,0876,0000,마곡우림필유아파트,2023-12-28,73000,84.53,0.0,3.0,,,2003,아파트,직거래,
2023,11650,서초구,10800,서초동,1,대지,1487,0063,서초1차e-편한세상,2023-12-28,220000,130.53,0.0,4.0,,,2004,아파트,직거래,
2023,11290,성북구,13800,장위동,1,대지,0219,0240,창신빌라9차,2023-12-28,24700,55.56,27.2,3.0,,,1996,연립다세대,중개거래,서울 성북구
2023,11500,강서구,10200,등촌동,1,대지,0687,0000,"등촌1,2단지주공아파트",2023-12-28,50000,41.85,0.0,15.0,,,1994,아파트,중개거래,대구 달성군
2024,11320,도봉구,10700,창동,1,대지,0661,0055,스마트트라움,2023-12-28,16000,16.42,0.0,4.0,,,2021,아파트,중개거래,서울 도봉구
2023,11710,송파구,11400,마천동,1,대지,0323,0014,여명아트빌101동,2023-12-28,87500,79.59,41.04,3.0,,,2003,연립다세대,중개거래,서울 송파구
2023,11215,광진구,10100,중곡동,1,대지,0252,0003,오페라하우스(252-3),2023-12-28,14000,21.8,17.19,2.0,,,2008,연립다세대,중개거래,서울 광진구
2024,11230,동대문구,10900,휘경동,1,대지,0336,0032,캠퍼스드림오피스텔,2023-12-28,19100,16.04,0.0,10.0,,,2020,아파트,중개거래,서울 동대문구
2023,11620,관악구,10100,봉천동,1,대지,0634,0029,에덴빌라,2023-12-28,19900,49.0,29.47,-1.0,,,1991,연립다세대,중개거래,서울 관악구
2024,11380,은평구,10900,신사동,1,대지,0013,0001,카리스타운(13-1),2023-12-28,30500,45.9,27.74,4.0,,,2016,연립다세대,중개거래,서울 은평구
2023,11650,서초구,10100,방배동,1,대지,0332,0006,신구아트빌라B동,2023-12-28,24800,58.16,6.93,-1.0,,,1991,연립다세대,중개거래,서울 관악구
2024,11560,영등포구,13200,신길동,1,대지,4518,0000,우성2,2023-12-28,80000,64.4,0.0,13.0,,,1986,아파트,중개거래,"서울 동작구, 서울 영등포구"
2023,11650,서초구,10800,서초동,1,대지,1308,0025,강남오피스텔,2023-12-28,20700,35.21,48.59,13.0,,,2000,오피스텔,중개거래,서울 서초구
